DEPTH,RHOB,DT,GR,FACIES
934.2,2265.6497,445.8185,44.852,1
934.35,2276.8174,446.3879,44.8167,1
934.5001,2301.1672,448.0819,44.8167,1
934.65,2307.7847,448.7674,46.7996,1
934.8,2293.9517,451.1259,47.1576,1
934.95,2273.2051,451.0801,47.1768,1
935.1,2243.4446,449.9047,47.1768,1
935.2501,2244.4683,447.8009,44.6867,1
935.4,2256.4646,446.0392,44.3046,1
935.55,2248.0798,443.3069,44.3046,1
935.7,2232.4131,443.0847,43.1294,1
935.85,2213.375,443.6576,42.8601,1
936.0001,2213.2551,443.5417,42.5632,1
936.15,2191.5908,444.6718,40.0975,1
936.3,2193.666,443.8964,39.3737,1
936.45,2202.6138,441.1937,39.3737,1
936.6,2212.0728,438.3745,39.7638,1
936.7501,2228.1931,434.0238,40.0349,1
936.9,2214.2573,431.2362,40.7332,1
937.05,2192.936,430.9526,41.2482,1
937.2,2178.0105,431.8832,41.3545,1
937.35,2180.6594,432.5298,41.3545,1
937.5001,2195.207,432.2584,40.2461,1
937.65,2199.7009,430.6666,39.2294,1
937.8,2189.5776,430.7166,38.9364,1
937.95,2184.375,433.7422,37.6947,1
938.1,2183.7556,435.5199,36.8026,1
938.2501,2178.7632,435.868,36.8026,1
938.4,2172.127,434.8884,37.2731,1
938.55,2173.4128,431.9591,38.1674,1
938.7,2179.0303,429.6904,39.4284,1
938.85,2178.4397,428.9609,41.7944,1
939.0001,2176.4736,429.2149,44.4758,1
939.15,2181.2346,431.1194,46.2299,1
939.3,2181.7427,434.4738,47.0515,1
939.45,2176.4338,435.2393,47.1747,1
939.6,2183.7048,432.5249,47.1144,1
939.7501,2190.2334,431.3318,46.9981,1
939.9,2190.4346,432.764,46.9365,1
940.05,2193.7659,437.8332,46.6234,1
940.2,2190.6001,443.2028,46.0509,1
940.35,2198.8101,441.6752,45.9213,1
940.5001,2208.0979,436.246,45.7067,1
940.65,2203.2825,428.694,45.1634,1
940.8,2188.3237,422.9089,44.9327,1
940.95,2194.8784,425.3141,44.788,1
941.1,2187.8364,432.6371,45.0166,1
941.2501,2199.2468,436.9767,45.3191,1
941.4,2207.0701,439.3871,46.8923,1
941.55,2204.0659,436.8632,49.0641,1
941.7,2216.8496,430.5345,49.4545,1
941.85,2221.7817,425.5637,49.5596,1
942.0001,2226.488,423.9587,49.5533,1
942.15,2229.1079,423.2265,50.3183,1
942.3,2245.5977,421.4686,50.5427,1
942.45,2258.813,422.3085,50.7208,1
942.6,2236.9343,427.4973,52.4993,1
942.7501,2250.1938,431.6237,53.1462,1
942.9,2237.2632,434.4023,53.4366,1
943.05,2230.4709,436.6963,53.4317,1
943.2,2232.79,434.3873,53.2904,1
943.35,2254.1057,430.7819,53.1251,1
943.5001,2268.1001,431.0302,52.5391,1
943.65,2262.7705,431.7701,52.2947,1
943.8,2244.8171,434.1464,52.2915,1
943.95,2244.3906,436.4521,51.218,1
944.1,2214.6284,436.5594,52.2164,1
944.2501,2221.6106,435.8266,52.8308,1
944.4,2236.3708,436.3661,53.0023,1
944.55,2231.6804,436.3588,53.6521,1
944.7,2224.1716,434.8277,54.8177,1
944.85,2226.2727,435.0002,56.434,1
945.0001,2226.1279,434.7867,58.3367,1
945.15,2240.6382,435.811,58.6511,1
945.3,2250.0735,436.5512,58.6511,1
945.45,2241.2827,436.8222,54.6243,1
945.6,2246.7205,437.0113,53.2255,1
945.7501,2254.8787,436.7039,52.9605,1
945.9,2250.3518,435.961,51.5642,1
946.05,2236.5676,435.1879,50.3823,1
946.2,2244.3291,435.0318,50.0982,1
946.35,2244.9688,434.1418,50.0935,1
946.5001,2234.5291,432.7255,50.0935,1
946.65,2235.4363,430.7183,50.0935,1
946.8,2237.2532,429.0431,50.0935,1
946.95,2253.313,427.5547,50.902,1
947.1,2253.4133,426.7769,50.5223,1
947.2501,2254.7659,426.8776,49.586,1
947.4,2262.0061,427.2545,48.8415,1
947.55,2260.0728,427.3829,48.4248,1
947.7,2244.6243,426.523,48.1667,1
947.85,2230.9866,426.1279,48.0086,1
948.0001,2232.9434,426.8553,48.0086,1
948.15,2233.2402,427.3528,48.8892,1
948.3,2238.4014,427.1681,50.6722,1
948.45,2253.2175,426.1657,51.649,1
948.6,2248.6389,425.4201,51.649,1
948.7501,2226.3196,426.9279,50.6432,1
948.9,2214.4392,429.5118,48.5726,1
949.05,2214.3167,431.1473,47.2729,3
949.2,2209.5452,431.6594,46.9267,3
949.35,2209.4082,430.3202,46.9267,3
949.5001,2212.1909,428.1703,47.6269,3
949.65,2200.947,428.1335,49.0019,3
949.8,2196.3457,430.0205,49.4763,3
949.95,2206.1174,429.1295,49.9375,3
950.1,2217.3694,427.5554,50.0882,3
950.2501,2217.6611,425.001,50.4513,3
950.4,2202.0334,422.9412,50.4726,3
950.55,2199.2883,424.9538,50.5311,3
950.7,2190.0803,429.2852,50.422,3
950.85,2194.8232,431.1269,49.9674,3
951.0001,2211.4473,430.1126,49.6119,3
951.15,2222.3101,430.5797,49.6119,3
951.3,2226.3005,431.1858,49.7024,3
951.45,2230.4163,430.3855,50.2122,3
951.6,2226.7253,430.7237,50.5309,3
951.7501,2215.9341,432.636,50.5309,3
951.9,2213.6304,432.5974,50.5162,3
952.05,2229.9099,434.1687,50.3645,3
952.2,2240.3682,438.296,50.0302,3
952.35,2239.9189,436.8105,49.6644,3
952.5001,2260.3608,433.9198,49.6803,3
952.65,2235.0386,431.1561,50.0631,3
952.8,2214.5403,423.5143,50.2174,3
952.95,2191.6001,423.6801,51.3214,3
953.1,2210.8738,425.3225,51.4935,3
953.2501,2245.2693,427.7528,51.4946,3
953.4,2238.7078,427.5002,50.2604,3
953.55,2219.5605,425.528,49.2585,3
953.7,2233.2417,425.5856,46.3932,3
953.85,2228.3718,424.292,45.9179,3
954.0001,2218.8657,424.6493,44.8638,3
954.15,2206.7075,426.4478,44.7409,3
954.3,2197.7439,428.0576,44.7409,3
954.45,2201.343,428.5085,45.8138,3
954.6,2186.3616,427.7863,46.0076,3
954.7501,2185.2341,425.4697,46.0076,3
954.9,2195.542,426.3268,46.0076,3
955.05,2208.7009,428.4588,47.1674,3
955.2,2204.1621,430.7884,47.1173,3
955.35,2211.092,432.9744,47.0065,3
955.5001,2198.696,432.3992,47.0065,3
955.65,2200.0879,429.0115,46.3622,3
955.8,2185.4058,425.8641,45.9706,3
955.95,2179.6428,425.7891,44.2284,3
956.1,2182.7241,427.7254,44.4455,3
956.2501,2192.5955,431.9821,45.5696,3
956.4,2209.6199,436.2531,45.912,3
956.55,2224.75,437.8583,46.776,3
956.7,2222.0144,436.2639,47.2943,3
956.85,2204.0415,432.329,47.3039,3
957.0001,2197.2224,430.8174,47.302,3
957.15,2209.7285,432.3867,47.2932,3
957.3,2229.6184,436.0104,46.441,3
957.45,2240.2649,436.8983,45.0678,3
957.6,2239.2949,433.2644,44.0646,3
957.7501,2235.5232,428.4494,43.6832,3
957.9,2233.46,425.1387,43.6832,3
958.05,2239.5051,426.3111,44.9706,3
958.2,2237.6729,431.0945,46.5626,3
958.35,2230.4465,436.3799,47.0108,3
958.5001,2236.0552,441.0063,47.1402,3
958.65,2228.5383,442.676,47.1366,3
958.8,2216.7256,440.5332,47.6777,3
958.95,2217.4734,437.3513,47.5157,3
959.1,2204.2363,432.9009,47.236,3
959.2501,2182.469,429.0969,47.469,3
959.4,2191.4517,427.6313,47.7107,3
959.55,2195.1201,430.6665,47.236,3
959.7,2187.8225,434.9002,47.1127,3
959.85,2197.5759,436.7754,46.8064,3
960.0001,2218.6445,438.1218,46.8064,3
960.15,2240.3071,435.6507,46.9512,3
960.3,2238.624,432.3505,47.505,3
960.45,2246.7007,433.6252,48.1756,3
960.6,2240.241,432.6033,49.5023,3
960.7501,2232.8647,429.7251,49.5023,3
960.9,2231.6975,425.6461,49.5023,3
961.05,2218.8794,422.307,49.4879,3
961.2,2230.8015,421.4614,49.4018,3
961.35,2217.7908,425.6866,49.3699,3
961.5001,2217.5081,428.1539,49.1074,3
961.65,2207.2747,430.1058,47.8089,3
961.8,2199.7979,428.2508,47.0865,3
961.95,2196.4192,428.3177,47.0429,3
962.1,2213.9541,429.019,46.1859,3
962.2501,2238.6462,431.969,47.1027,3
962.4,2256.2002,432.2399,48.2548,3
962.55,2251.7,432.7336,48.8222,3
962.7,2247.752,433.1756,48.8222,3
962.85,2248.0867,434.137,49.4404,3
963.0001,2219.9683,435.983,50.4553,3
963.15,2208.6101,438.8712,50.5036,3
963.3,2217.1028,439.014,49.3193,3
963.45,2221.7993,437.6189,49.4497,3
963.6,2220.6038,434.7397,49.2458,3
963.7501,2226.3396,431.676,49.2167,3
963.9,2222.7598,428.7839,49.1792,3
964.05,2215.1111,427.5388,49.1728,3
964.2,2244.6482,427.9145,48.4086,3
964.35,2254.5691,431.2904,48.182,3
964.5001,2243.1765,435.4263,48.166,3
964.65,2225.0674,438.9145,48.2301,3
964.8,2225.2622,439.5835,49.8611,3
964.95,2204.7427,438.9626,50.3692,3
965.1,2197.8813,436.8849,50.4925,3
965.2501,2204.4509,432.8376,50.4178,3
965.4,2206.2371,429.7768,50.2052,3
965.55,2216.5115,429.5923,49.7667,3
965.7,2224.1016,431.606,49.5947,3
965.85,2235.2324,433.5202,49.5947,3
966.0001,2235.4058,437.4815,52.2137,3
966.15,2234.0571,438.9578,53.7293,3
966.3,2245.9014,437.9187,53.7293,3
966.45,2252.2197,436.5309,52.4348,3
966.6,2239.1321,435.2863,50.9698,3
966.7501,2240.231,434.2525,49.9943,3
966.9,2247.626,432.2675,48.9752,3
967.05,2244.8828,429.7866,48.1589,3
967.2,2239.6516,430.0822,47.869,3
967.35,2241.116,432.2208,47.6771,3
967.5001,2248.1995,433.8531,47.475,3
967.65,2248.3848,436.0989,47.9355,3
967.8,2247.9167,437.6373,48.9216,3
967.95,2252.1067,436.7543,51.0954,3
968.1,2251.4233,435.291,53.2761,3
968.2501,2241.9712,434.7561,53.2761,3
968.4,2238.5869,435.08,52.4086,3
968.55,2241.8247,435.7508,50.9427,3
968.7,2228.9592,437.2726,50.922,3
968.85,2214.1633,437.9771,50.922,3
969.0001,2215.6292,438.5964,50.922,3
969.15,2218.1001,439.2643,50.7858,3
969.3,2220.1184,439.818,50.7186,3
969.45,2223.8582,440.7827,51.3885,3
969.6,2222.7646,442.4223,51.4092,3
969.7501,2230.3792,443.9744,51.4723,3
969.9,2227.405,445.4919,51.4723,3
970.05,2229.1194,448.338,51.1406,3
970.2,2223.4517,452.6287,49.5896,3
970.35,2216.4019,457.3048,48.6086,3
970.5001,2231.637,460.8947,48.6086,3
970.65,2252.9875,458.0956,48.7668,3
970.8,2256.4624,455.7362,49.794,3
970.95,2246.5901,453.6372,49.8154,3
971.1,2263.4558,448.8655,50.0994,3
971.2501,2255.5366,448.9665,51.1944,3
971.4,2239.7271,449.7277,51.2176,3
971.55,2219.7336,452.4808,51.2316,3
971.7,2240.2876,455.848,51.5658,3
971.85,2265.301,453.606,51.5658,3
972.0001,2279.8,449.8455,51.5658,3
972.15,2255.3501,448.3204,51.1471,3
972.3,2243.5173,449.1974,50.8989,3
972.45,2236.2871,451.8419,50.8304,3
972.6,2238.1775,454.1104,50.1865,3
972.7501,2242.563,452.1099,48.3839,3
972.9,2249.1133,447.6756,48.2443,3
973.05,2245.769,445.8795,48.2443,3
973.2,2229.542,446.3908,49.6286,3
973.35,2213.8755,449.2593,51.2062,3
973.5001,2222.7266,452.8762,51.4719,3
973.65,2233.7021,453.3882,51.4814,3
973.8,2241.9282,452.4823,51.431,3
973.95,2253.4822,450.9889,50.1253,3
974.1,2279.3687,448.9044,48.0294,3
974.2501,2284.3196,446.9091,47.4795,3
974.4,2268.7493,444.1917,47.4583,3
974.55,2269.3015,440.6465,47.5249,3
974.7,2261.9351,437.4259,47.7564,3
974.85,2255.7559,434.638,48.3314,3
975.0001,2233.8108,434.0122,49.3777,3
975.15,2214.8699,435.4568,50.3451,3
975.3,2210.3655,435.96,50.6284,3
975.45,2210.7202,435.4756,50.6284,3
975.6,2210.4612,434.4508,50.728,3
975.7501,2224.8286,434.2089,51.2025,3
975.9,2223.4331,435.1364,52.0985,3
976.05,2222.0232,436.3985,52.5275,3
976.2,2234.2285,437.6502,52.2413,3
976.35,2245.7678,437.6061,52.0164,3
976.5001,2253.8298,437.0421,52.0164,3
976.65,2246.7786,437.4568,50.7004,3
976.8,2236.3103,439.347,48.9744,3
976.95,2227.2876,441.701,47.9713,3
977.1,2219.1931,442.3822,47.4187,3
977.2501,2222.8274,441.2848,47.8941,3
977.4,2230.1011,439.3217,48.5366,3
977.55,2239.4617,436.9359,48.6339,3
977.7,2243.8997,433.6276,48.9417,3
977.85,2247.0713,430.0093,49.3482,3
978.0001,2259.2761,426.5844,49.3482,3
978.15,2260.3254,422.9483,48.6944,3
978.3,2257.9385,422.0041,47.4996,3
978.45,2265.5713,421.8837,47.4996,3
978.6,2258.7036,422.2006,48.1478,3
978.7501,2266.4668,422.652,49.9898,3
978.9,2264.8376,423.262,50.9259,3
979.05,2256.2166,424.2655,50.9259,3
979.2,2227.9524,425.0054,50.2444,3
979.35,2231.4482,424.9724,48.0218,3
979.5001,2235.5779,424.3925,47.7975,3
979.65,2227.1665,422.9384,47.7975,3
979.8,2221.6169,421.5443,47.7975,3
979.95,2221.6006,423.8782,47.7869,3
980.1,2215.9172,425.2817,47.7231,3
980.2501,2244.3191,426.2539,47.4699,3
980.4,2246.8594,426.6561,46.0463,3
980.55,2245.3789,425.6047,46.0463,3
980.7,2256.8882,424.1605,46.0463,3
980.85,2257.7864,425.5383,46.0725,3
981.0001,2256.7712,424.6333,46.478,3
981.15,2268.4702,423.7044,47.2617,3
981.3,2273.0806,423.559,47.2788,3
981.45,2250.3,421.8947,48.4973,3
981.6,2242.5,420.7605,48.6079,3
981.7501,2239.4402,419.3335,50.2383,3
981.9,2251.7781,419.3937,50.6301,3
982.05,2268.793,420.7373,50.6427,3
982.2,2286.406,422.4538,50.6427,3
982.35,2282.2625,425.3773,50.5128,3
982.5001,2241.9897,424.3221,50.1642,3
982.65,2238.3433,423.2145,50.1296,3
982.8,2255.8694,422.2872,49.5299,3
982.95,2267.7881,422.3471,49.443,3
983.1,2266.7117,423.9721,47.7044,3
983.2501,2259.9968,423.8314,47.2441,3
983.4,2263.8655,422.2935,47.2171,3
983.55,2253.7554,421.2866,47.3412,3
983.7,2255.4421,420.8913,47.9742,3
983.85,2260.5239,419.486,49.0473,3
984.0001,2247.7319,419.2741,49.5277,3
984.15,2245.3262,421.7111,49.7658,3
984.3,2240.9907,423.3868,49.8619,3
984.45,2224.6826,425.2848,49.8746,3
984.6,2224.8623,425.6193,49.8444,3
984.7501,2235.0349,423.4174,49.8003,3
984.9,2247.7893,421.2277,49.7432,3
985.05,2260.4646,419.5509,48.1636,3
985.2,2268.5825,419.2672,47.2629,3
985.35,2277.6809,420.8505,46.8405,3
985.5001,2282.7283,421.724,46.559,3
985.65,2275.8428,421.5065,47.1783,3
985.8,2272.4592,420.9708,47.7232,3
985.95,2271.959,420.0385,49.2087,3
986.1,2262.7153,419.6635,50.4567,3
986.2501,2244.3916,419.8123,50.4567,3
986.4,2231.0554,419.5645,50.2047,3
986.55,2233.825,419.7043,49.8912,3
986.7,2237.3958,419.6527,49.0967,3
986.85,2232.3708,418.0164,47.9064,3
987.0001,2226.6787,417.0195,47.3914,3
987.15,2213.8914,418.037,47.3381,3
987.3,2204.7144,419.6745,47.7942,3
987.45,2212.4133,420.7799,48.1182,3
987.6,2219.6973,420.3325,48.1198,3
987.7501,2237.9197,418.9539,48.5408,3
987.9,2246.7673,417.3641,49.1712,3
988.05,2245.1943,418.0288,49.5234,3
988.2,2246.4189,420.1033,49.2232,3
988.35,2254.3286,422.7309,50.2201,3
988.5001,2253.1318,423.7536,50.4788,3
988.65,2270.0588,423.1848,50.786,3
988.8,2261.4016,422.4086,51.7688,3
988.95,2244.9001,421.6429,52.0509,3
989.1,2262.3206,421.2768,52.5888,3
989.2501,2268.7439,422.2531,52.8416,3
989.4,2283.1843,422.1143,52.8416,3
989.55,2286.7617,421.7157,52.4557,3
989.7,2281.8162,422.2786,50.332,3
989.85,2261.3064,422.6244,50.332,3
990.0001,2255.6992,422.3044,50.3945,3
990.15,2237.5176,423.0675,50.9289,3
990.3,2222.062,423.8842,51.0691,3
990.45,2224.7666,424.0252,51.112,3
990.6,2237.3008,423.6404,51.112,3
990.7501,2254.458,423.0388,51.147,3
990.9,2270.76,421.1248,52.3977,3
991.05,2265.0,420.0085,52.3977,3
991.2,2254.1711,419.4505,51.6309,3
991.35,2263.0569,419.0,51.6259,3
991.5001,2259.9397,418.5475,47.4072,3
991.65,2247.9612,416.4473,47.0373,3
991.8,2248.8755,416.4509,47.0264,3
991.95,2241.873,417.035,47.2143,3
992.1,2261.6592,418.0404,49.9882,3
992.2501,2278.0103,420.3878,50.4906,3
992.4,2273.6582,421.5374,51.1053,3
992.55,2261.1802,421.452,51.196,3
992.7,2261.1006,422.397,52.0956,3
992.85,2261.7441,422.2224,52.5101,3
993.0001,2243.7947,419.5348,52.564,3
993.15,2243.3145,419.39,52.564,3
993.3,2222.6204,419.7827,51.5924,3
993.45,2217.8845,418.6278,51.297,3
993.6,2227.1555,417.5685,51.297,3
993.7501,2232.2444,416.4845,52.6193,3
993.9,2229.8894,416.1837,53.8622,3
994.05,2249.3396,417.8238,55.0367,3
994.2,2256.7119,423.9146,55.4346,3
994.35,2236.2947,427.9133,55.4346,3
994.5001,2229.0098,427.8246,55.161,3
994.65,2231.9536,426.4255,54.4062,3
994.8,2229.6045,422.9825,53.788,3
994.95,2234.2463,419.6848,53.5841,3
995.1,2231.9165,418.5172,52.5392,3
995.2501,2216.3801,417.187,51.6931,3
995.4,2208.5828,415.2882,51.6244,3
995.55,2215.9597,413.6666,51.7067,3
995.7,2239.8662,411.8908,51.7004,3
995.85,2246.5808,411.0103,51.4314,3
996.0001,2249.9011,410.366,51.2333,3
996.15,2263.7532,409.9153,50.9352,3
996.3,2246.8933,411.3794,50.2109,3
996.45,2229.874,412.1515,49.7362,3
996.6,2231.8052,411.0553,49.7362,3
996.7501,2225.7971,410.4863,49.7563,3
996.9,2226.593,410.5579,51.0922,3
997.05,2242.3447,411.1491,53.6099,3
997.2,2246.3396,413.1454,54.3859,3
997.35,2232.7983,416.5043,54.3859,3
997.5001,2225.4302,418.844,53.794,3
997.65,2215.8154,418.3631,52.5283,3
997.8,2215.9255,417.0463,52.0489,3
997.95,2232.0991,414.743,51.0447,3
998.1,2226.1042,413.1585,51.215,3
998.2501,2214.1902,411.6137,50.6199,3
998.4,2227.8923,408.9948,50.5648,3
998.55,2239.8601,408.5157,50.5648,3
998.7,2247.7986,409.5562,50.5648,3
998.85,2255.1799,410.1693,50.7029,3
999.0001,2264.897,410.3495,51.6801,3
999.15,2257.1023,411.3348,53.3579,3
999.3,2258.3025,409.4691,53.3579,3
999.45,2241.1829,408.093,53.4363,3
999.6,2231.2556,408.5756,54.0481,3
999.7501,2234.6033,409.2384,53.9711,3
999.9,2232.4187,408.931,53.1319,3
1000.05,2217.4312,410.3075,53.7322,3
1000.2,2220.4502,412.5794,54.5209,3
1000.35,2230.8511,414.8219,53.6896,3
1000.5001,2249.3037,415.4811,53.5041,3
1000.65,2258.3999,415.7392,53.5041,3
1000.8,2230.5671,414.2509,53.5041,3
1000.95,2220.3362,413.7373,53.5041,3
1001.1,2222.575,414.0427,54.6979,3
1001.2501,2211.3091,416.9097,57.0697,3
1001.4,2211.3284,418.795,57.3928,3
1001.55,2215.0273,419.0668,57.4066,3
1001.7,2220.6323,418.7212,57.6392,3
1001.85,2216.4958,417.7849,57.6689,3
1002.0001,2210.9348,418.8701,58.2019,3
1002.15,2224.6399,421.0668,58.5477,3
1002.3,2217.8105,423.1136,58.596,3
1002.45,2216.2036,424.152,56.4931,3
1002.6,2223.7573,425.56,55.8821,3
1002.7501,2229.8787,428.5257,55.3556,3
1002.9,2224.1814,430.239,55.2099,3
1003.05,2223.1204,430.0027,55.2099,3
1003.2,2215.4314,425.4359,55.4496,3
1003.35,2230.3826,422.5313,56.0217,3
1003.5001,2240.7908,421.0411,56.2152,3
1003.65,2234.8506,421.8461,56.2152,3
1003.8,2234.1338,423.8671,56.2152,3
1003.95,2244.4248,424.8883,56.8099,3
1004.1,2246.6396,425.2634,57.4326,3
1004.2501,2229.7009,426.3548,57.8876,3
1004.4,2211.9556,426.5972,58.4529,3
1004.55,2211.8247,424.7203,58.7106,3
1004.7,2226.8391,422.2979,58.7057,3
1004.85,2247.2852,419.3088,58.7019,3
1005.0001,2252.0496,414.9492,58.4799,3
1005.15,2243.8948,412.7646,58.0422,3
1005.3,2250.6931,412.7229,57.4342,3
1005.45,2265.281,411.6555,56.7525,3
1005.6,2270.3264,411.0941,56.4267,3
1005.7501,2274.4744,412.0326,56.4267,3
1005.9,2284.3606,414.074,56.4267,3
1006.05,2286.2642,416.3674,56.7622,3
1006.2,2280.5989,418.9249,57.3885,3
1006.35,2270.9092,421.37,57.8753,3
1006.5001,2254.4348,420.4483,58.2315,3
1006.65,2242.0964,418.7985,58.2315,3
1006.8,2218.1982,417.3727,58.2315,3
1006.95,2221.2363,416.6829,57.8831,3
1007.1,2221.4829,418.0916,57.1333,3
1007.2501,2212.5151,420.7528,57.0625,3
1007.4,2208.1228,422.6945,57.0625,3
1007.55,2216.5898,422.0333,57.6682,3
1007.7,2225.3723,420.1496,59.3321,3
1007.85,2225.2808,419.2238,59.4923,3
1008.0001,2244.2263,419.6066,60.031,3
1008.15,2250.9551,421.4038,60.0781,3
1008.3,2236.5591,425.1337,60.0669,3
1008.45,2248.4885,428.3054,60.0182,3
1008.6,2269.1025,429.5508,59.836,3
1008.7501,2259.3459,429.2356,58.6276,3
1008.9,2222.863,427.6776,57.2026,3
1009.05,2210.9834,425.3604,56.2883,3
1009.2,2225.5522,428.3603,55.6963,3
1009.35,2239.6086,431.208,55.4517,3
1009.5001,2236.491,430.8697,55.384,3
1009.65,2223.8147,427.9864,54.1915,3
1009.8,2219.8779,423.0714,54.1915,3
1009.95,2237.3557,417.8658,54.1941,3
1010.1,2259.7,418.9101,54.5619,3
1010.2501,2256.9185,421.3612,56.2508,3
1010.4,2255.7319,425.8231,56.2619,3
1010.55,2264.7253,427.1346,55.1425,3
1010.7,2266.5205,426.9613,55.096,3
1010.85,2245.4695,426.0974,55.096,3
1011.0001,2225.2507,425.5574,54.6336,3
1011.15,2236.5491,426.1567,54.5899,3
1011.3,2256.3157,427.9523,53.7842,3
1011.45,2253.772,427.0627,53.6743,3
1011.6,2258.8418,425.9629,53.6743,3
1011.7501,2269.0696,423.1541,55.4398,3
1011.9,2272.3645,419.4487,56.6749,3
1012.05,2267.0181,419.4018,56.8772,3
1012.2,2269.6143,419.9393,56.8772,3
1012.35,2270.24,420.4943,55.6556,3
1012.5001,2250.2087,422.3168,54.9058,3
1012.65,2234.3071,426.0121,54.7096,3
1012.8,2232.9883,428.7411,54.6834,3
1012.95,2227.7202,431.2104,54.753,3
1013.1,2218.8132,431.2629,56.8614,3
1013.2501,2223.9846,429.9429,57.81,3
1013.4,2243.3914,429.6821,57.81,3
1013.55,2247.886,433.0818,56.962,3
1013.7,2235.709,437.3845,56.4529,3
1013.85,2237.5911,440.0659,56.0747,3
1014.0001,2235.1616,440.9788,55.0713,3
1014.15,2224.8389,439.3954,52.7132,3
1014.3,2226.322,436.5524,51.352,3
1014.45,2237.7205,434.6957,51.352,3
1014.6,2248.2834,432.6253,51.3785,3
1014.7501,2248.0325,427.9659,52.6817,3
1014.9,2261.6235,421.8915,54.8558,3
1015.05,2273.8472,416.0398,56.2552,3
1015.2,2270.3411,413.0635,56.7006,3
1015.35,2278.0776,413.4599,56.7006,3
1015.5001,2280.6812,414.5201,56.6136,3
1015.65,2269.8462,416.3701,56.3512,3
1015.8,2253.8552,419.2802,55.5812,3
1015.95,2237.1738,422.2719,53.6541,3
1016.1,2226.9121,424.8692,51.9251,3
1016.2501,2234.4709,426.9966,51.9251,3
1016.4,2240.6328,427.2561,52.2868,3
1016.55,2246.1436,428.3077,53.1518,3
1016.7,2257.1904,430.5894,53.6628,3
1016.85,2254.7527,432.6896,54.6626,3
1017.0001,2255.5967,436.166,56.0528,3
1017.15,2239.4785,441.6575,56.2453,3
1017.3,2232.4995,443.0021,56.5835,3
1017.45,2227.3884,441.0388,57.7157,3
1017.6,2239.178,436.888,58.236,3
1017.7501,2251.5598,431.8159,58.1654,3
1017.9,2263.679,432.5717,57.8179,3
1018.05,2246.0911,435.1854,57.5437,3
1018.2,2230.8274,437.7489,57.3599,3
1018.35,2223.7876,436.8994,56.8515,3
1018.5001,2219.3049,433.3753,56.6515,3
1018.65,2229.4915,434.1272,56.8849,3
1018.8,2242.9204,434.9774,56.8211,3
1018.95,2219.8262,437.4048,56.0874,3
1019.1,2213.5662,440.2771,56.0674,3
1019.2501,2193.0808,439.2925,56.0674,3
1019.4,2209.5955,439.5117,56.1192,3
1019.55,2201.9041,440.7314,59.9263,3
1019.7,2212.1001,440.2772,60.5237,3
1019.85,2207.6604,440.1082,60.5237,3
1020.0001,2210.9849,439.2201,60.5237,3
1020.15,2230.6489,436.7334,61.5641,3
1020.3,2252.8879,437.9347,61.7995,3
1020.45,2253.0195,441.8764,61.6305,3
1020.6,2241.927,440.2654,61.6147,3
1020.7501,2243.4604,434.7602,60.4988,3
1020.9,2249.043,423.2422,59.8441,3
1021.05,2237.5945,420.24,59.529,3
1021.2,2238.6938,424.603,56.5742,3
1021.35,2236.8201,433.651,55.0,3
1021.5001,2216.8572,444.8103,54.7859,3
1021.65,2205.9299,446.568,54.7859,3
1021.8,2208.6309,443.0604,55.9359,3
1021.95,2202.9053,442.5209,56.5143,3
1022.1,2185.4622,446.2242,59.6395,3
1022.2501,2184.7346,451.5854,60.6725,3
1022.4,2209.5166,460.7091,60.6725,3
1022.55,2226.0139,463.6329,59.5321,3
1022.7,2235.9331,461.4221,59.0284,3
1022.85,2237.4329,455.4821,59.0284,3
1023.0001,2242.6804,447.6599,59.3359,3
1023.15,2254.3013,438.1855,59.7464,3
1023.3,2264.9895,427.8758,60.9933,3
1023.45,2262.0364,424.5815,61.7691,3
1023.6,2244.1655,427.0657,61.8215,3
1023.7501,2242.98,432.3484,61.8215,3
1023.9,2245.4253,439.1177,61.4243,3
1024.05,2237.0156,441.692,60.7504,3
1024.2001,2235.7847,441.7878,60.3038,3
1024.3501,2234.8447,445.8557,58.6708,3
1024.5,2234.8933,450.8162,57.1983,3
1024.65,2246.7717,451.9225,56.9849,3
1024.8,2253.1245,448.5219,56.7566,3
1024.9501,2245.658,441.9486,56.7621,3
1025.1001,2246.4629,433.4058,56.7692,3
1025.25,2254.1306,427.6865,57.0719,3
1025.4,2242.6028,429.5639,58.0281,3
1025.55,2231.4758,431.6532,58.8215,3
1025.7001,2238.7151,432.0311,58.8215,3
1025.8501,2246.4048,429.3173,58.5946,3
1026.0,2255.249,425.3272,57.3204,3
1026.15,2258.2949,426.2206,54.5282,1
1026.3,2250.5222,428.7957,52.0433,1
1026.4501,2241.3052,431.8929,51.4517,1
1026.6001,2241.2756,431.293,51.2662,1
1026.75,2245.2234,430.207,51.7333,1
1026.9,2231.1743,429.2688,52.0839,1
1027.05,2223.5264,429.5164,51.6136,1
